168.7539063     ,169.7611828,no match,,,,,,,,,,
573.21875       ,574.2260265,no match,,,,,,,,,,
837.4841919     ,838.4914684,no match,,,,,,,,,,
568.34375       ,569.3510265,no match,,,,,,,,,,
844.5352173     ,845.5424938,no match,,,,,,,,,,
259.8395996     ,260.8468761,no match,,,,,,,,,,
819.5308228     ,820.5380993,no match,,,,,,,,,,
336.9735413     ,337.9808178,no match,,,,,,,,,,
221.1309509     ,222.1382274,no match,,,,,,,,,,
609.184021     ,610.1912975,610.189770423   ,C28H34O15, , 14N , , , , , , Hesperidin      C09755  11943,
692.3598633     ,693.3671398,no match,,,,,,,,,,
255.7706451     ,256.7779216,no match,,,,,,,,,,
482.2606201     ,483.2678966,no match,,,,,,,,,,
433.2363892     ,434.2436657,434.243340117   ,C21H39O7P       12C , , 14N , , , , , , Oleoylglycerone phosphate     , C03630  6413
491.2142639     ,492.2215404,no match,,,,,,,,,,
430.9749451     ,431.9822216,no match,,,,,,,,,,
408.992218     ,409.9994945,no match,,,,,,,,,,
537.1257324     ,538.1330089,no match,,,,,,,,,,
399.1664124     ,400.1736889,no match,,,,,,,,,,
221.800293     ,222.8075695,no match,,,,,,,,,,
832.508667     ,833.5159435,no match,,,,,,,,,,
207.9338379     ,208.9411144,no match,,,,,,,,,,
395.1716003     ,396.1788768,no match,,,,,,,,,,
697.4836426     ,698.4909191,no match,,,,,,,,,,
378.1450806     ,379.1523571,no match,,,,,,,,,,
372.9908142     ,373.9980907,no match,,,,,,,,,,
577.1574707     ,578.1647472,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Violanthin      C10196  12382,
577.1574707     ,578.1647472,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Apigenin 7-O-neohesperidoside , C12627  583017
577.1574707     ,578.1647472,578.163555672   ,C27H30O14       12C , , 14N , , , , , , kaempferol-3-rhamnoside-7-rhamn,oside    no KEGG no PubChem
577.1574707     ,578.1647472,578.163555672   ,C27H30O14       12C , , 14N , , , , , , Vitexin 2''-O-beta-L-rhamnoside,C12628  583018
1039.383301     ,1040.390577,no match,,,,,,,,,,
219.845047     ,220.8523235,no match,,,,,,,,,,
669.7080688     ,670.7153453,no match,,,,,,,,,,
700.9083862     ,701.9156627,no match,,,,,,,,,,
192.9886475     ,193.995924,no match,,,,,,,,,,
582.3085327     ,583.3158092,no match,,,,,,,,,,
365.0183105     ,366.025587,no match,,,,,,,,,,
424.985321     ,425.9925975,no match,,,,,,,,,,
179.9354248     ,180.9427013,no match,,,,,,,,,,
207.1021576     ,208.1094341,208.10994438   ,C12H16O3        12C , , 14N , , , , , , beta-Asarone    C10430  12615,
207.1021576     ,208.1094341,208.10994438   ,C12H16O3        12C , , 14N , , , , , ," Benzyl (2S,3S)-2-methyl-3-hydro",xybutanoate      C04562  7165
207.1021576     ,208.1094341,208.10994438   ,C12H16O3        12C , , 14N , , , , , , Elemicin        C10451  12634,
207.1021576     ,208.1094341,208.10994438   ,C12H16O3        12C , , 14N , , , , , ," Benzyl (2R,3S)-2-methyl-3-hydro",xybutanoate      C04561  7164
207.1021576     ,208.1094341,208.10994438   ,C12H16O3        12C , , 14N , , , , , , Primin  C10390  12576,
699.4977417     ,700.5050182,700.50430583   ,C39H73O8P       12C , , 14N , , , , , , Dioleoylphosphatidic acid     , no KEGG 738554
569.3556519     ,570.3629284,no match,,,,,,,,,,
430.9748535     ,431.98213,no match,,,,,,,,,,
415.1981506     ,416.2054271,no match,,,,,,,,,,
837.4838867     ,838.4911632,no match,,,,,,,,,,
334.8825989     ,335.8898754,no match,,,,,,,,,,
523.3134766     ,524.3207531,no match,,,,,,,,,,
501.2353516     ,502.2426281,no match,,,,,,,,,,
609.1465454     ,610.1538219,610.153384917   ,C27H30O16       12C , , 14N , , , , , , Rutin   C05625  7941,
609.1465454     ,610.1538219,610.153384917   ,C27H30O16       12C , , 14N , , , , , , Lucenin-2       C10102  12288,
609.1465454     ,610.1538219,610.153384917   ,C27H30O16       12C , , 14N , , , , , , Kaempferol 3-O-beta-D-glucosyl-,(1->2)-beta-D-glucoside  C12634  583024
609.1465454     ,610.1538219,610.153384917   ,C27H30O16       12C , , 14N , , , , , , Isoorientin 2''-O-rhamnoside   ,C03870  6604
418.9762268     ,419.9835033,no match,,,,,,,,,,
440.9985657     ,442.0058422,no match,,,,,,,,,,
221.8423157     ,222.8495922,no match,,,,,,,,,,
392.9787903     ,393.9860668,no match,,,,,,,,,,
230.9859161     ,231.9931926,no match,,,,,,,,,,
475.266449     ,476.2737255,no match,,,,,,,,,,
221.0816498     ,222.0889263,222.089208938   ,C12H14O4        12C , , 14N , , , , , , Hydroxyphenylethanol diacetate ,bmse010014
221.0816498     ,222.0889263,222.089208938   ,C12H14O4        12C , , 14N , , , , , ," methyl 3,4-dimethoxycinnamate ", bmse010231
221.0816498     ,222.0889263,222.089208938   ,C12H14O4        12C , , 14N , , , , , , Apiole  C10429  12614,
221.0816498     ,222.0889263,222.089208938   ,C12H14O4        12C , , 14N , , , , , , Dillapiole      C10449  12632,
221.0816498     ,222.0889263,222.089208938   ,C12H14O4        12C , , 14N , , , , , , Diethyl phthalate       C14175 ,7846987
593.2734985     ,594.280775,no match,,,,,,,,,,
255.7706757     ,256.7779522,no match,,,,,,,,,,
178.8795166     ,179.8867931,no match,,,,,,,,,,
563.3185425     ,564.325819,no match,,,,,,,,,,
669.4520874     ,670.4593639,670.457355638   ,C37H67O8P       12C , , 14N , , , , , , 1-18:2-2-trans-16:1-sn-glycerol,-3-phosphate     no KEGG no PubChem
190.9273834     ,191.9346599,no match,,,,,,,,,,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,D-,pi,ni,tol       bmse000740,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-4,O-,Me,thyl-myo-inositol C06352  8588,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-6,O-,Me,thyl-myo-inositol C06353  8589,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-3,O-,Me,thyl-myo-inositol C03660  6438,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Me,th,yl,beta-D-galactoside       C03619 ,6403
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-chiro-inositol    C03844 ,6581
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,5D,-5,#NAME?,-Methyl-scyllo-inositol   C05163 ,7579
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-1,O-,Me,thyl-myo-inositol C03659  6437,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,(-,)-,Qu,ebrachitol        C08257  10456,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,Pi,ni,to,l C08256  10455,
193.0709534     ,194.0782299,194.079038182   ,C7H14O6 12C     14N , ,     , , ,-5,O-,Me,thyl-myo-inositol C03365  6202,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Pinoresinol     bmse010297,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Columbin        C09077  11269,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Multiradiatin   C09515  11706,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Coleone A       C10317  12503,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Miroestrol      C08831  11024,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Pinoresinol     C10872  13055,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Dihydrocubebin  C10558  12741,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Matairesinol    C10682  12865,
357.134491     ,358.1417675,358.141638439   ,C20H22O6        12C , , 14N , , , , , , Multistatin     C09516  11707,
194.9267426     ,195.9340191,no match,,,,,,,,,,
670.2091064     ,671.2163829,no match,,,,,,,,,,
699.4987183     ,700.5059948,700.50430583   ,C39H73O8P       12C , , 14N , , , , , , Dioleoylphosphatidic acid     , no KEGG 738554
344.9798889     ,345.9871654,no match,,,,,,,,,,
609.2753906     ,610.2826671,no match,,,,,,,,,,
342.0756226     ,343.0828991,no match,,,,,,,,,,
442.1799316     ,443.1872081,no match,,,,,,,,,,
445.1713562     ,446.1786327,no match,,,,,,,,,,
833.5185547     ,834.5258312,no match,,,,,,,,,,
203.9385986     ,204.9458751,no match,,,,,,,,,,
193.8386383     ,194.8459148,no match,,,,,,,,,,
593.210022     ,594.2172985,no match,,,,,,,,,,
337.0542908     ,338.0615673,338.062749989   ,C9H15N4O8P      12C , , 14N , , , , , , 1-(5'-Phosphoribosyl)-5-amino-4,-imidazolecarboxamide    C04677  7258
229.8603973     ,230.8676738,no match,,,,,,,,,,
361.1147461     ,362.1220226,362.121296927   ,C15H22O10       12C , , 14N , , , , , , Catalpol        C09773  11961,
361.1147461     ,362.1220226,362.121296927   ,C15H22O10       12C , , 14N , , , , , , Antirrhinoside  C09768  11956,
172.8289185     ,173.836195,no match,,,,,,,,,,
344.9957581     ,346.0030346,no match,,,,,,,,,,
517.1929321     ,518.2002086,no match,,,,,,,,,,
288.2265625     ,289.233839,no match,,,,,,,,,,
415.1044312     ,416.1117077,416.110732241   ,C21H20O9        12C , , 14N , , , , , , Frangulin A     C10346  12532,
415.1044312     ,416.1117077,416.110732241   ,C21H20O9        12C , , 14N , , , , , , Daidzin C10216  12402,
415.1044312     ,416.1117077,416.110732241   ,C21H20O9        12C , , 14N , , , , , , Chrysophanol 8-O-beta-D-glucosi,de       C10316  12502
415.1044312     ,416.1117077,416.110732241   ,C21H20O9        12C , , 14N , , , , , , Puerarin        C10524  12707,
183.8475189     ,184.8547954,no match,,,,,,,,,,
732.3047485     ,733.312025,no match,,,,,,,,,,
255.7703857     ,256.7776622,no match,,,,,,,,,,
426.9827881     ,427.9900646,no match,,,,,,,,,,
643.2417603     ,644.2490368,no match,,,,,,,,,,
459.2244263     ,460.2317028,no match,,,,,,,,,,
304.9835815     ,305.990858,no match,,,,,,,,,,
399.1658936     ,400.1731701,no match,,,,,,,,,,
483.2727966     ,484.2800731,484.282489017   ,C29H40O6        12C , , 14N , , , , , , Stigmatellin Y  C12150  14297,
746.5076294     ,747.5149059,no match,,,,,,,,,,
566.3277588     ,567.3350353,no match,,,,,,,,,,
174.9550629     ,175.9623394,no match,,,,,,,,,,
340.2030945     ,341.210371,no match,,,,,,,,,,
745.2734985     ,746.280775,no match,,,,,,,,,,
461.2402954     ,462.2475719,no match,,,,,,,,,,
212.0745239     ,213.0818004,no match,,,,,,,,,,
671.4671631     ,672.4744396,672.473005702   ,C37H69O8P       12C , , 14N , , , , , , Phosphatidyl Ethanol    no KEGG,7889648
820.5307617     ,821.5380382,no match,,,,,,,,,,
427.1817627     ,428.1890392,428.190713896   ,C18H28N4O8      12C , , 14N , , , , , , Pyridinoline    no KEGG 682549,
507.2455139     ,508.2527904,no match,,,,,,,,,,
386.9870605     ,387.994337,no match,,,,,,,,,,
698.4859619     ,699.4932384,no match,,,,,,,,,,
747.5194702     ,748.5267467,748.525435203   ,C40H77O10P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-sn-glycerol     C13883  854128
180.9883881     ,181.9956646,no match,,,,,,,,,,
639.2474976     ,640.2547741,no match,,,,,,,,,,
346.8146973     ,347.8219738,no match,,,,,,,,,,
178.8793793     ,179.8866558,no match,,,,,,,,,,
408.9920654     ,409.9993419,no match,,,,,,,,,,
350.9875488     ,351.9948253,no match,,,,,,,,,,
228.1319885     ,229.139265,no match,,,,,,,,,,
195.8099365     ,196.817213,no match,,,,,,,,,,
179.0548553     ,180.0621318,no match,,,,,,,,,,
476.9797058     ,477.9869823,no match,,,,,,,,,,
215.0093384     ,216.0166149,no match,,,,,,,,,,
679.2625732     ,680.2698497,no match,,,,,,,,,,
477.2348328     ,478.2421093,no match,,,,,,,,,,
445.1715393     ,446.1788158,no match,,,,,,,,,,
463.2562256     ,464.2635021,no match,,,,,,,,,,
251.0920563     ,252.0993328,no match,,,,,,,,,,
435.2517395     ,436.259016,436.258990181   ,C21H41O7P       12C , , 14N , , , , , , 1-Oleoyl-lysophosphatidic acid ,no KEGG 666331
435.2517395     ,436.259016,436.258990181   ,C21H41O7P       12C , , 14N , , , , , , Stearoylglycerone phosphate   , C03805  6554
312.9899292     ,313.9972057,no match,,,,,,,,,,
348.7720337     ,349.7793102,no match,,,,,,,,,,
170.8323364     ,171.8396129,no match,,,,,,,,,,
583.2199097     ,584.2271862,584.227397436   ,C34H32MgN4O4    12C , , 14N , , , , , , Magnesium protoporphyrin       ,C03516  6325
739.2095947     ,740.2168712,740.216379104   ,C33H40O19       12C , , 14N , , , , , , Robinin C10178  12364,
257.76828       ,258.7755565,no match,,,,,,,,,,
441.213501     ,442.2207775,no match,,,,,,,,,,
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , (+)-Atherospermoline    C11141 ,13323
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , Daphnandrine    C09415  11606,
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , (+)-Bebeerine   C09352  11543,
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , Obamegine       C06513  8744,
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , Aromoline       C06514  8745,
593.2644653     ,594.2717418,594.272986963   ,C36H38N2O6      12C , , 14N , , , , , , Isochondrodendrine      C09543 ,11734
548.7662964     ,549.7735729,no match,,,,,,,,,,
479.2507019     ,480.2579784,no match,,,,,,,,,,
396.9915161     ,397.9987926,no match,,,,,,,,,,
185.8441162     ,186.8513927,no match,,,,,,,,,,
693.262146     ,694.2694225,no match,,,,,,,,,,
253.7728577     ,254.7801342,no match,,,,,,,,,,
565.2516479     ,566.2589244,no match,,,,,,,,,,
368.9793701     ,369.9866466,no match,,,,,,,,,,
907.3260498     ,908.3333263,908.332746266   ,C44H52N4O17     12C , , 14N , , , , , , Precorrin 4     C06407  8642,
357.2654724     ,358.2727489,no match,,,,,,,,,,
213.8871918     ,214.8944683,no match,,,,,,,,,,
531.2089844     ,532.2162609,no match,,,,,,,,,,
312.1726074     ,313.1798839,no match,,,,,,,,,,
793.5139771     ,794.5212536,no match,,,,,,,,,,
358.9952393     ,360.0025158,no match,,,,,,,,,,
843.5304565     ,844.537733,no match,,,,,,,,,,
521.1663208     ,522.1735973,522.173726428   ,C25H30O12       12C , , 14N , , , , , , Melampodinin    C09501  11692,
561.2199097     ,562.2271862,no match,,,,,,,,,,
206.9722595     ,207.979536,no match,,,,,,,,,,
835.5223389     ,836.5296154,no match,,,,,,,,,,
504.2824402     ,505.2897167,no match,,,,,,,,,,
444.9732056     ,445.9804821,no match,,,,,,,,,,
557.2407227     ,558.2479992,no match,,,,,,,,,,
526.3325195     ,527.339796,no match,,,,,,,,,,
385.2239075     ,386.231184,386.230453446   ,C20H34O7        12C , , 14N , , , , , , Oleandolide     C11990  14151,
565.1929321     ,566.2002086,no match,,,,,,,,,,
297.1247559     ,298.1320324,no match,,,,,,,,,,
738.3151245     ,739.322401,no match,,,,,,,,,,
831.5065918     ,832.5138683,no match,,,,,,,,,,
889.6829834     ,890.6902599,no match,,,,,,,,,,
